appid,title,content
6443582601,厉害了，我的哥,点击顶部3次退出，重新进
6443582601,假的,骗人的
6443582601,行吗？,真信豆豆虚幻嘻嘻嘻徐兵哥哥的虚
6443582601,垃圾软件,骗子
6443582601,白嫖党还不要脸来骂？,？？？？
6443582601,1,连点首页3次，重开
6443582601,好东西..,左下角首页点三次，然后划掉从新进解锁新世界
6443582601,闪退,平板闪退
6443582601,方法,进入app后点击上方的首页三次推出重进就行了
6443582601,首页点击三次,懂了吗
6443582601,变身方法,连续点击首页3次，杀掉后台重新打开。
6443582601,不能投屏啊,清晰度不错，但是不能投屏！！！
6443582601,使用方法,点击软件上方的首页两个字点三下。然后关闭软件重新打开。
6443582601,低分保护,保护
6443582601,首页连续点三次退出,首页连续点三次退出
6443582601,点多少次都不能变身,点多少次都不能变身纪梵希洗头洗车已先加先公开先给先回长春经常出现一次发掘出空腹先用艺海剧院vuv看粗糙因此常常麻烦回复句话那次聚会聚聚聚哈芸回工厂不吃会
6443582601,iPad怎么变不了,谁教教我
6443582601,6,6
6443582601,ios11.4.1闪退,望修复一下
6443582601,啧啧啧,真不错
6443582601,我成功了,我成功了
6443582601,搜索,为什么搜索不到任何影片
6443582601,棒！,非常不错！！
6443582601,怎么变,怎么变身。
6443582601,点击首页三次,不懂加我微982843670
6443582601,黑科技用不了,试了好几次就是不能变，烦躁
6443582601,希望出一个iPad版本,用iPad打开看电影不能放大
6443582601,挺好,真不戳
6443582601,还没变身呢？大神来指导一下,大神来指导一下
6443582601,蛮好,一开始有bug不能全屏。后来删了重新下就好了
6443582601,闪退,几个意思
6443582601,变身太难了，都不能弄简单一点,变身太难了，都不能弄简单一点
1640953344,损耗还是那么大，并且这次还带了点播放bug,害！
1661315467,............嗯嗯嗯,中国队666
1661315467,骗人的,变不了身
1661315467,中国666,中国666
1661315467,66,中国队666
6444433997,一坨答辩,全是广告画质很差
6444433997,特别还用的一款追剧软件,虽然有广告哈，但是整体蛮好的👌！集美们下载吧不亏啊！
6444433997,怎么激活,怎么激活
6444433997,不错,不错嘛……是啊我们现在还是觉得这个问题已经过去一半以上啦
6444433997,真不错,真好真不错
6444433997,啥时候出pad版啊,啥时候出pad版啊
6444433997,广告,一点开就弹广告，质检跳到浏览器然后就让你下软件
6444433997,保护,保护
6444433997,好,棒棒棒
6444433997,卡si 不能看,一直缓冲，看不了
6444433997,不好用,用了一两周就用不了
6444433997,广告头疼,广告
6444433997,低星保护,太多五星会被查
6444433997,下载闪退,下载视频一半会闪退，重新进进度都没了
6444433997,别下载 垃圾,一开始没广告 我以为一直都会没广告 现在看一个视频30-50秒广告 大家换一个吧
6444433997,感觉没之前那个好用了呢,更新过以后总是有卡顿，大退也不管用。而且广告时间还加了一倍🥹
6444433997,不用下载了,大家可以退下了，已经开始各种广告了，而且很多系统不支持变身
6444433997,点了没反应,激活不了
6444433997,垃圾假的,0星送上
6444433997,不行,iPad不行，手机可以，希望可以改善
6444433997,怎么用，点击经营没反应,店铺经营点了没反应
6444433997,3次店铺经营不管用，点了半天也没反应,点了无果
6444433997,激活不了,没激活
6444433997,无法直接投屏；,版本更新后只能通过镜像投屏！
6444433997,不行❌,根本不行
6444433997,用不了,如题
6444433997,启动不了的看这,点击经营-店铺经营3次
6444433997,差评,不行根本不行
6444433997,不好用,不好用
6444433997,没用,。。。。
6444433997,闪退,激活之后闪退
6444433997,很好用,非常实用的软件，值得推荐
6444433997,激活不了,入题
6444433997,第一个,我是第一
6444433997,闪退呀,Ios12.4闪退
6444918464,垃圾货色全是广告,垃圾
6444918464,实际上五星,但是必须保护
6444918464,低分保护，建议下载,低分保护
6444918464,好,低调，保护低调保护。懂
6444918464,我爱中华,我爱中华
6444918464,哈,保护一下
6444918464,低星保护,123
6444918464,全是广告,没法看，
6444918464,低调,大家低调一点
6444918464,好,好 好 好
6444918464,…,点三下没反应
6444918464,闪退啊,闪退啊
6444918464,解锁方法,点三下然后退出重进就好了
1638485167,今天暗号是啥,暗号
1638485167,萌新2233,今日暗号是啥
1638485167,暗号是什么,你
1638485167,暗号,暗号是什么
1638485167,怎么进啊，暗号是什么,暗号是什么
6444916513,我,我
6444916513,试试,来试试评论
6444916513,很好,为什么会卡
6444916513,有没有安卓版的,安卓版的有没有
6444916513,好用,好用
6444916513,真的好用,资源清晰
6444916513,背地诺特特lol,饿了了类别可乐偷塔
6444916513,好软件！,推荐大家用。
6444916513,伪,注意：iOS伪装上架，打开后点击右下角+号，第一行(Record Title)输入：找国外好电影，然后点右上角Add
6444916513,怎么解锁啊,？
6444916513,插个眼,成功上车，希望无毒无害
6444916513,无法使用小窗悬浮,退出软件后播放一起暂停 无法使用悬浮窗播放 播放页面的悬浮窗按钮按了没有反应
6444916513,不错的软件,这真是一个不错的记账软件，只可惜没有中文，期望以后能有中文
6444916513,保护,低分保护
6444916513,不行,？
6444916513,警告,这玩意有一些博彩类广告，不要参与和相信，防止财产损失
6444916513,已经寄了,已经寄了
6444916513,垃圾,垃圾软件垃圾！
6444916513,解除教程,解除请按软件主界面右下角加号，第一行输入 找国外好电影 然后点右上角add，软件会退出，再次打开即可食用
6444916513,不好用 不稳定,兄弟们都低调点
6444916513,厉害,@666666
6444916513,666,都低调点
6444916513,为啥用不了了呀,明明上一分钟还看着海贼，下一集就一直转圈圈，然后重启啥都播放不了了
6444916513,我为什么不行,我为什么看不了
6444916513,很好用,不错，挺好的
6444916513,还不会用,试一试评论效果
6444916513,找国外好电影,找国外好电影
6444916513,.,加号 第一个框输入 找国外好电影
6444916513,why,打不开？
6444916513,不知道怎么解锁呀,不知道怎么解锁呀
6444916513,看不了,看不了
6444916513,哥们儿都低调点,大家都低调点用
6444916513,五星好评,666
6444916513,不知道咋用啊,我是蒙圈的
6444916513,小窗不行啊，不过已满足😃,如题
6444916513,神器,这真的是一个神器，谁用谁知道
6444916513,妙啊,这么好的app发现完了
6444916513,这个软件打开看不了,还是老实充会员吧
6444916513,挂了吧,挂了吧
6444916513,切换app返回视频会一直加载,66
6444916513,有的电影没啊,过去一些看电影没有啊
6444916513,找国外好看的电影,找国外好看的电影
6444916513,，和谐生活状态不好就会,这种东西我觉得是
6444916513,太顶啦,兄弟们，记得低调点
6444916513,666,神秘代码666
6444916513,测试,试下评论
6444916513,垃圾,垃圾
6444916513,如何解锁隐藏,不行啊
6444916513,好东西,宝藏app
6444916513,针不戳,真棒！！！爱了爱了！！！
6444916513,弹幕,能有弹幕就好了
6444916513,密码找国外好电影,右下角 加号 第一个填 找国外好电影 第二个不用 右上角
6444916513,密码,找国外好电影
6444916513,评论,不会玩的可以百度555app
6444916513,爱死了,！！！！
6444916513,真的好用,先点右下角➕，在第一行输入   找国外好电影 。然后点右上角，划掉后台再进去就好了
6444916513,🤣🤣,怎么用啊🤣🤣
6444916513,1,怎么解锁啊
6444916513,一星保安全,好
6444916513,完美,完美，资源清晰
6444916513,如何使用,怎么用啊？
6444916513,如何解除隐藏,为什么看不了
6444916513,资源为什么这么卡,不是我网速的问题 用过好几个版本的555 都卡 别的app就不卡
6444916513,五星好评,棒
6444916513,111,1111
6444916513,怎么用！,使用方法！
1640507964,希望能加个深色模式，大晚上亮瞎眼了,希望能加个深色模式，大晚上亮瞎眼了
1640507964,需要花钱vip,低分保护
1640507964,弹幕输入趣听音乐馆,应该低分保护！
1640507964,不知道什么情况,未用用先好评吧
1640507964,好,我不知道苹果还有这么好的软件，罪过。
1640507964,Ios 终于有免费音乐听了,~
1644057199,广告,好多广告
1644057199,垃圾,要求升级，然后跳转到这里，超级恶心
1644057199,放心下载，没问题,别有洞天
1644057199,假的,"假的不要下载
是视频app"
1644057199,这广告，苏珊拜拜,苏珊
1621682678,ipad9怎么不能全屏,iPad9不能全屏了，能不能解决一下
1621682678,这用不了啊啊啊啊啊,用不了的说
1621682678,不错,不错
1621682678,一星保护,...
1621682678,保护,家人们一星可能会下架qaq
1621682678,我想看动画怎么办,动画去哪搜
1621682678,好好好,好好好
1621682678,打一星的真无语,你们没必要吧？有就不错了，自己不想充会员，这个软件免费给你们看。你们还一星，下架了你们就高兴了，公主少爷们求求你们去充会员吧别在这屈尊了
1621682678,不如老版,我的评价 不如银杏
1621682678,东,呜呜呜喜欢老版
1621682678,hs,还是喜欢以前的 保护起来
1621682678,保护,真的太不容易了，希望别再有人犯剑折腾了
1621682678,广告,垃圾
1621682678,家人们一直刷一星软件评分低了很有可能下架哦,qwq
1573214556,评价,怎么变视频软件了？
1573214556,手機端好使，ipad不好使⋯⋯,謝謝作者！就是有一點點🤏遺憾
1573214556,很好,好
1573214556,广告太多了,播放就是三十秒广告
1573214556,最近新的为啥不更新了啊，兄弟们有更好的推荐吗,啦啦
1573214556,垃圾,垃圾软件！
1573214556,解锁吧,解锁吧
1573214556,…,垃圾光看广告看完广告还不能看
1573214556,兄弟们前排低分baohu 啊,低分baohu
1573214556,差评,真卡
1573214556,天天录音,"追剧软件吧！天天录音我的神
但是广告有亿点多"
1573214556,差评,全是视频广告
1573214556,看不了了,看不了了
1573214556,滴滴车个点跌滨km给哦谜底,哦德黑兰热了
1573214556,一直看广告,一直看广告根本看不了电视，差差差
1573214556,南京哈哈哈哈你们,慢慢就会见面吗
1573214556,好用,录音很方便
1573214556,hood,很好
1573214556,呜呜呜 iPad为什么打不开呢,🐱
1573214556,黑胡椒阿卡,安南安安安那看吧对吧你男神女神几千年南山南安全清洁曼内斯曼那看吧明明是魔兽世界时间内少男少女没啥好啊江南岸不喜欢小花花家吗哈哈哈梦到你男神女神就是一霎那
1573214556,卡死，没成功看过一个视频，广告倒是做的很到位,全是广告，视频看不了
1573214556,，,涉黄
1573214556,解锁,解锁
1573214556,一星保护,保护保护
1573214556,垃圾，广告多的要死,比正规的还多广告，垃圾软件。
1573214556,套壳,套壳的哈哈
1573214556,根本不能用,点开视频后先是视频广告，广告过后加载视频，速度从几兆每秒下降到几kb，并且中间莫名其妙跳到拼多多了，一个视频都加载不出来！
1573214556,一分保护,懂得都懂
1573214556,垃圾软件 不推荐,广告贼多 看完了 然后大部分没片源
